         0-25     25-30     30-35     35-40       40+  Avg_game_time  Dmg_per_gold    Drag_%      FT_%     Games    Gd/min  Gd_at_15    Gold/M       KDA    O_0-25   O_25-30   O_30-35   O_35-40     O_40+  O_Avg_game_time  O_Dmg_per_gold  O_Drag_%    O_FT_%   O_Games  O_Gd/min  O_Gd_at_15  O_Gold/M     O_KDA      O_WR  O_Winrate        WR   Winrate
69   1.390839  0.256404 -0.932569 -1.173864  0.155419      -2.433951      0.617977  1.955009  0.802792 -1.057210  1.981226  2.151677  2.178216  0.580663 -1.967238 -0.175416 -0.817005 -0.028717 -0.893033         1.195902        0.418269  1.101739 -0.851929  1.613798  0.009860    0.660419 -0.287068 -0.630995 -0.063127  -0.023516  1.160313  1.479415
70  -1.445733  0.345170 -0.872958 -0.120008 -0.441615       0.289037      0.053615  0.079102  1.691927  0.134337  0.249320 -0.223861 -0.071761 -0.105059  0.599621  0.103863  0.100798  0.101753  0.691982         1.195902        0.418269  1.101739 -0.851929 -0.138271  0.009860    0.660419 -1.364731 -0.853708 -0.847442  -0.023516  0.101112  0.698624
71   0.678431  0.291605 -1.331217 -0.424630 -0.067221      -2.433951      0.617977  1.955009  0.802792 -0.801879  1.981226  2.151677  1.636728  1.015883 -2.233466 -2.330695 -2.013157 -1.300228 -1.794357        -0.318321       -1.584414  0.304909  0.838320  0.445752 -0.371925   -0.390373 -1.052511 -0.626154 -0.525556  -0.819046  1.977213  1.479415
72   0.341396 -1.191402  0.906056  0.130856  2.375827       0.679221     -1.639504 -0.676724  0.802792 -0.376326  0.824313  0.385228 -0.921337 -0.398188  0.094837 -0.921137 -1.565540 -2.069315 -2.416455         0.116801        0.328725 -0.223223  0.412803  1.496993 -0.032561    0.357436  0.055367 -0.550072  0.292307  -0.023516 -0.507237  1.479415
73   1.096776  0.665035  0.878113  1.351582  0.135451      -0.507935      2.418537 -0.849745 -0.975477 -1.057210 -1.129278 -0.847919  0.507071  0.947468  0.741800  0.016132  0.191073  0.267702 -0.189837         0.778185       -0.697773 -1.798351 -1.271536 -0.722294 -0.880970   -1.277129 -1.364731 -0.925640 -1.685253  -0.819046  0.439467 -1.250623
74   0.474525 -0.941939  0.483191  0.803935  0.026627       0.579600      0.082600  0.215697 -0.975477  1.325883  0.339379 -0.038608  0.395039  0.551718  0.517557  0.112637  0.238092  0.289447  1.143670        -0.013736        1.762355 -1.020052 -0.851929 -0.138271 -1.771801   -1.481691 -0.911508  0.028152 -0.400428  -1.614577  1.054739  0.305499
75   0.851162 -0.597587 -0.314105 -2.639855 -0.958779       1.227139      0.455968  1.071694 -0.975477 -1.057210 -0.069351  0.562060 -1.098721 -0.916032  0.184057 -0.771993 -0.179433 -0.230145 -1.124010         0.621541       -1.760463 -0.677230  0.838320 -1.072708  0.921900    0.478050  1.445250  2.605260  1.639696   1.567546 -0.659540 -0.082167
76   0.691913 -0.345063  0.764480 -2.388990 -2.124893       0.828653     -0.617424 -1.778592 -1.416936 -1.057210 -0.942232 -1.316665 -0.678601 -0.719209 -1.721526 -0.448847 -0.974987  0.360404 -0.727756        -2.641869        0.586714  2.000489  0.838320 -0.021467  2.102604    2.299808  1.989117  0.523377  2.131139   1.567546 -1.700569 -0.862958
77   0.528029 -0.113965  0.852033  1.032401  0.096514       0.073190      1.748690 -1.013659 -0.975477  0.474778 -1.815113 -1.515016 -1.229426 -0.160843  0.418318  0.748692  1.409794  0.517197 -1.584938         0.212527       -0.000071  0.091803  1.683445 -0.021467  0.335084   -0.150109 -0.700004 -0.469148 -0.445764   0.772015 -0.558293 -1.643749
78  -1.521987 -0.453725 -1.055516  0.602348  0.273228      -0.217372     -1.470182  0.288548  0.802792  2.347209 -0.443443 -0.456830 -0.277153 -0.529228  0.512786  1.065989  1.035527  0.860540  0.673504         0.517112        0.030065  0.230785 -0.851929 -0.021467  0.426995    0.040944 -0.377713 -0.433873 -0.637082   0.371468 -0.242437 -0.862958
79  -1.799620 -2.323936 -2.122924 -1.842463 -1.991109       0.197717      0.369847 -0.230514  0.355116  1.921656 -0.110917  0.268275  0.460391 -0.471339  0.438357 -0.720816 -0.115488  0.562976 -0.899193        -0.622906        2.458818 -0.853274 -0.851929 -2.007145 -1.071863   -0.793707 -1.596378 -0.938782 -1.042387  -1.214030  0.328701 -0.082167
80   0.525502 -1.664312 -1.629271 -2.808964  0.432970       0.289037      0.053615  0.079102  1.691927  0.304557  0.249320 -0.223861 -0.594577 -0.495547 -1.976303 -1.188719  0.010522  1.049378  0.454846        -0.318321       -1.584414  0.304909  0.838320  1.730602 -0.371925   -0.390373 -0.448214 -0.379233  0.260572  -0.819046 -0.822228  0.698624
81  -1.448682  0.279361  0.324849  1.111917  0.813355      -2.433951      0.617977  1.955009  0.802792 -0.631658  1.981226  2.151677  2.392944  0.516458  0.352000 -0.631622 -1.159300  0.612189 -0.735969         0.116801        0.328725 -0.223223  0.412803 -0.255076 -0.032561    0.357436 -0.407928 -0.873075 -0.665191  -0.023516  1.977213  1.479415
82   0.359933 -0.227218 -0.442641  0.011024  0.175387       0.579600      0.082600  0.215697 -0.975477  2.772761  0.339379 -0.038608  0.245663  0.074397  0.642561  1.781003 -0.536774 -0.571198 -1.247198         0.621541       -1.760463 -0.677230  0.838320 -1.072708  0.921900    0.478050 -0.750363 -0.547997 -1.005211   1.567546  0.550234  0.305499
83   0.365410 -0.352715  0.358380 -1.198503 -2.029048       0.828653     -0.617424 -1.778592 -1.416936 -0.972100 -0.942232 -1.316665 -0.669265 -0.659741  0.653534  0.000047 -0.358104 -1.942279  0.292649         1.195902        0.418269  1.101739 -0.851929 -0.021467  0.009860    0.660419  0.105725 -0.389608  0.310442  -0.023516 -2.025079 -0.862958
84   0.801449 -1.157732 -0.124095 -1.188423 -0.950792       0.073190      1.748690 -1.013659 -0.975477 -0.120995 -1.815113 -1.515016 -1.397474 -0.328195 -1.883267 -0.301165 -0.126772  1.056245  0.875737        -0.622906        2.458818 -0.853274 -0.851929  1.146579 -1.071863   -0.793707  0.176226 -0.344650  0.276893  -1.214030 -0.821363 -1.643749
85  -1.187480 -0.403220 -0.332734  0.012144 -0.338782       1.227139      0.455968  1.071694 -0.975477  0.474778 -0.069351  0.562060 -0.753289 -0.681318  0.470323  0.817416  0.949012  0.560687  0.659132         0.517112       -0.539781  0.230785 -0.851929 -0.255076  0.426995    0.040944  0.015080 -0.187644 -0.211830   0.371468 -0.501179 -0.082167
86  -1.799620 -2.697366 -0.954923 -0.981236 -1.385089      -0.507935      2.418537 -0.849745 -0.975477  0.219447 -1.129278 -0.847919 -0.230473  0.239644  0.272322 -0.693034  0.121486  0.897163  0.597538         0.212527       -0.000071  0.091803  1.683445 -0.605490  0.335084   -0.150109 -0.005063  0.138125 -0.332424   0.772015 -0.234648 -1.250623
87  -1.232137 -0.672579 -0.247043  0.788256  1.001051       0.197717      0.369847 -0.230514  0.355116  0.815220 -0.110917  0.268275  0.544415 -0.316617  0.345320 -0.717891  0.277587 -0.698235  0.973261        -0.013736        1.762355 -1.020052 -0.851929 -0.605490 -1.771801   -1.481691 -1.022296 -0.226377 -0.752236  -1.614577  0.532926 -0.082167
88   0.835153  1.607793  1.567364  0.900250  0.748460       0.679221     -1.639504 -0.676724  0.802792 -1.227431  0.824313  0.385228 -0.883993 -0.483969  0.245127 -0.324560  0.715800 -1.609237  0.002131        -2.641869        0.586714  2.000489  0.838320  0.095338  2.102604    2.299808  2.563199  0.528911  2.190983   1.567546 -1.855468  1.479415
89  -1.741060 -1.009279 -1.193366 -1.467286 -2.004088      -0.217372     -1.470182  0.288548  0.802792  1.070552 -0.443443 -0.456830 -0.398521 -0.669214  0.549524  0.378756  1.424840  0.236801  2.247227         0.778185       -0.697773 -1.798351 -1.271536 -1.423122 -0.880970   -1.277129  0.428016 -0.539005 -1.873851  -0.819046 -0.592907 -0.862958
90  -1.077943 -0.303741 -0.982865  0.625866  0.590715      -0.507935      2.418537 -0.849745 -0.975477  0.134337 -1.129278 -0.847919  0.273671 -0.299777  0.568608  0.444555  0.586029 -0.160332 -0.445451        -0.013736        1.762355 -1.020052 -0.851929 -1.072708 -1.771801   -1.481691 -1.102869 -0.845408 -0.703273  -1.614577  0.063901 -1.250623
91   0.438294  0.323744  0.820365  0.398520  0.133454      -0.217372     -1.470182  0.288548  0.802792 -0.291216 -0.443443 -0.456830  0.077615  0.010719  0.665462  0.083393 -0.625169  0.756393  1.346930         0.517112        0.030065  0.230785 -0.851929  0.912970  0.426995    0.040944  0.317229 -0.257501 -0.103023   0.371468  0.086400 -0.862958
92   0.598385 -0.227218 -0.038405 -1.021553  1.650001       1.227139      0.455968  1.071694 -0.975477  0.219447 -0.069351  0.562060 -0.977353 -0.529228  0.654965  0.330504  0.696993 -0.621555 -0.949494        -0.622906        2.458818 -0.853274 -0.851929 -0.021467 -1.071863   -0.793707 -0.065493  0.576635  0.065627  -1.214030 -0.201765 -0.082167
93  -1.815629 -0.634318 -0.619611  0.424279  0.511842       0.197717      0.369847 -0.230514  0.355116  1.666325 -0.110917  0.268275  0.385703  0.382261  0.596281 -0.381586 -0.062827 -1.257883  0.506174        -0.318321       -1.584414  0.304909  0.838320  0.212142 -0.371925   -0.390373 -0.971938 -0.592262 -0.688765  -0.819046  0.604751 -0.082167
94   0.570580  0.306909 -0.377442  0.177894 -0.622323       0.197717      0.369847 -0.230514  0.355116 -0.291216 -0.110917  0.268275  0.189647 -0.678687  0.636835 -1.016180 -0.815124 -0.697090  2.964796         0.517112       -0.539781  0.230785 -0.851929  0.562556  0.426995    0.040944  0.035223 -0.482981 -0.544597   0.371468 -0.200899 -0.082167
95   0.616922 -0.609831 -0.543235  0.238370  0.885238       0.579600     -0.465469  0.215697 -0.975477  1.836546  0.339379 -0.038608  0.040271 -0.132951 -1.947199 -1.342249 -0.707922  0.735792 -0.549134         0.116801        0.328725 -0.223223  0.412803  1.847407 -0.032561    0.357436  0.307157 -0.473989  0.201635  -0.023516  0.297548  0.305499
96   0.616922 -0.609831 -0.543235  0.238370  0.885238       0.579600      0.082600  0.215697 -0.975477  1.836546  0.339379 -0.038608  0.320351 -0.087166 -1.967238 -0.602378  0.258780  1.003599 -0.795510         0.116801        0.328725 -0.223223  0.412803  1.263384 -0.032561    0.357436  0.015080 -0.394449  0.050213  -0.023516  0.513888  0.305499
97   1.062230 -0.312923 -1.029436 -0.607179  0.904208       0.197717      0.369847 -0.230514  0.355116 -0.716768 -0.110917  0.268275  0.002927 -0.485022 -1.967238 -0.529268 -0.540536  0.145243 -0.374618         0.517112        0.030065  0.230785 -0.851929  0.796166  0.426995    0.040944  0.226584 -0.705694 -0.517395   0.371468  0.664461 -0.082167
98  -1.284377 -0.386385  0.242884  0.417559  0.105500      -2.433951      0.617977  1.955009  0.802792  0.474778  1.981226  2.151677  2.056848  1.750547  0.272799  1.263386  0.458139 -0.146598 -1.579805        -0.318321       -1.584414  0.304909  0.838320 -0.371881 -0.371925   -0.390373 -0.146066 -0.834342 -0.519208  -0.819046  1.890677  1.479415
99   0.341396  0.617591 -0.293614  0.638186  0.519829      -0.217372     -1.470182  0.288548  0.802792  0.304557 -0.443443 -0.456830 -1.164073 -0.801833 -1.595091 -0.308476  0.305799 -0.048173  0.758709        -2.641869        0.586714  2.000489  0.838320  0.445752  2.102604    2.299808  2.351695  2.106576  2.040467   1.567546 -0.778960 -0.862958
100  0.525502 -1.330673 -1.783887 -3.104626 -0.916847      -0.217372     -1.470182  0.288548  0.802792 -0.035884 -0.443443 -0.456830 -1.444154 -0.846039  0.845810  0.633179  0.783507  0.766693  1.035881        -2.641869        0.586714  2.000489  0.838320 -0.138271  2.102604    2.299808  1.807828  4.693367  2.040467   1.567546 -1.467787 -0.862958
101  0.694440  0.115603 -0.695988 -0.387672 -0.958779       0.579600      0.082600  0.215697 -0.975477  1.666325  0.339379 -0.038608  0.385703  0.074397  0.454102  0.653650 -0.233975 -0.021850  0.192045         1.195902        0.418269  1.101739 -0.851929 -0.955904  0.009860    0.660419 -0.780577 -0.367475 -1.107671  -0.023516  0.622924  0.305499
102  0.306850 -1.147019 -1.163561 -2.695851 -0.101166       1.227139      0.455968  1.071694 -0.975477 -0.035884 -0.069351  0.562060 -1.154737 -0.780256  1.178834  1.023585 -0.858381  0.410761  2.034728         0.517112        0.030065  0.230785 -0.851929  0.212142  0.426995    0.040944  0.488446 -0.449090 -0.092143   0.371468 -0.742615 -0.082167
103  1.404742  0.250283 -0.621474 -1.126827 -0.662259       0.579600      0.082600  0.215697 -0.975477 -1.142320  0.339379 -0.038608  1.309967 -0.271359  0.226997 -0.131550 -0.143699 -0.439583  2.021383         1.195902        0.418269  1.101739 -0.851929  0.212142  0.009860    0.660419 -0.045349 -0.646903 -0.078542  -0.023516  0.350335  0.305499
104  0.752579  0.441589  0.259650  0.706501  0.731487      -0.217372     -1.470182  0.288548  0.802792  1.581214 -0.443443 -0.456830 -0.846649 -0.345562  0.181194 -2.395031 -1.439530 -2.951705 -0.400282         0.212527       -0.000071  0.091803  1.683445  0.562556  0.335084   -0.150109  0.176226  1.437054  0.093735   0.772015 -0.310800 -0.862958
105  0.752579  0.441589  0.259650  0.706501  0.731487      -0.217372     -1.470182  0.288548  0.802792  1.581214 -0.443443 -0.456830 -0.846649 -0.345562  0.181194 -2.395031 -1.439530 -2.951705 -0.400282         0.212527       -0.000071  0.091803  1.683445  0.562556  0.335084   -0.150109  0.176226  1.437054  0.093735   0.772015 -0.310800 -0.862958
106  0.900032  1.571062  0.071503  0.761378  1.457313       0.289037      0.053615  0.079102  1.691927 -1.397652  0.249320 -0.223861  0.096287 -0.560278  0.539027 -0.546814  0.185431  0.488586 -0.013268        -0.318321       -1.584414  0.304909  0.838320  2.081016 -0.371925   -0.390373 -0.206495 -0.144762  0.566137  -0.819046 -1.628744  0.698624
107  0.592487  0.865524  0.386323  0.631466 -0.111150      -0.217372     -1.470182  0.288548  0.802792  2.432319 -0.443443 -0.456830 -0.295825 -0.379243  0.530917 -0.944532 -1.381227 -3.422084 -1.228720         0.212527       -0.000071  0.091803  1.683445 -0.839099  0.335084   -0.150109  1.112886  0.679691  1.014965   0.772015 -0.450123 -0.862958
108  0.681380  0.406389  1.382943  0.817375 -0.134113      -0.217372     -1.470182  0.288548  0.802792  1.155662 -0.443443 -0.456830 -0.361177 -0.287147  0.345320  0.058535 -0.017689 -0.431572 -0.887900         0.212527       -0.000071  0.091803  1.683445  0.679361  0.335084   -0.150109  0.287014  0.792431  1.021312   0.772015 -0.097921 -0.862958
109  0.595015 -1.084271 -0.323419 -2.766407 -0.319812      -2.433951      0.617977  1.955009  0.802792 -0.035884  1.981226  2.151677  1.832784  0.530667  0.438357 -0.782228 -0.311085  0.543520  0.133531         0.116801        0.328725 -0.223223  0.412803 -0.021467 -0.032561    0.357436 -0.458286 -0.897974 -0.891871  -0.023516  1.205311  1.479415
110  0.993980  0.614530 -0.958648 -0.238721  0.845303       0.197717      0.369847 -0.230514  0.355116 -0.461437 -0.110917  0.268275  0.105623 -0.642375  0.421181 -0.858262  0.364102 -1.378053 -1.737896        -2.641869        0.586714  2.000489  0.838320  0.912970  2.102604    2.299808  2.532984  2.778865  2.251733   1.567546 -0.272724 -0.082167
111 -1.739375  0.184473 -0.641965 -0.189444 -0.953787       0.197717      0.369847 -0.230514  0.355116  0.985441 -0.110917  0.268275 -0.669265 -0.462919  0.538550 -1.602521 -1.753614 -3.246980 -0.445451        -2.641869        0.586714  2.000489  0.838320  0.328947  2.102604    2.299808  1.707112  0.403721  1.322343   1.567546  0.316586 -0.082167
112  0.902138  1.193040  1.418337 -0.196164  2.126231      -2.433951      0.617977  1.955009  0.802792 -0.376326  1.981226  2.151677  2.271576  0.752225  0.093883  0.928543  0.569103 -1.328840 -2.666937         0.116801        0.328725 -0.223223  0.412803 -0.021467 -0.032561    0.357436  0.397802 -0.463615  0.292307  -0.023516  1.724527  1.479415
113  0.359933 -0.303741  0.533488  0.667304 -0.191021       0.579600      0.082600  0.215697 -0.975477  2.432319  0.339379 -0.038608  0.749807  0.197542 -1.785936 -0.146172 -0.758702  0.256257 -0.051251         0.212527       -0.000071  0.091803  1.683445  1.029775  0.335084   -0.150109 -0.085636 -0.601254 -0.328797   0.772015  0.550234  0.305499
114  0.359933 -0.303741  0.533488  0.667304 -0.191021       0.579600      0.082600  0.215697 -0.975477  2.432319  0.339379 -0.038608  0.749807  0.197542 -1.785936 -0.146172 -0.758702  0.256257 -0.051251         0.212527       -0.000071  0.091803  1.683445  1.029775  0.335084   -0.150109 -0.085636 -0.601254 -0.328797   0.772015  0.550234  0.305499
115  0.359933 -0.790424 -0.811484  0.261888  0.941148       0.579600      0.082600  0.215697 -0.975477  2.602540  0.339379 -0.038608  0.507071  0.167545 -1.869430  0.679969 -1.591871  0.186444 -1.323164         0.212527       -0.000071  0.091803  1.683445  0.328947  0.335084   -0.150109 -0.559002 -0.426265 -0.464805   0.772015  0.658404  0.305499
116  0.853689  0.782879 -0.010462  0.463476 -0.963771       0.289037      0.053615  0.079102  1.691927 -0.631658  0.249320 -0.223861  1.590048  0.305953  1.178834  0.662423 -1.706596 -0.635289  0.354242         0.517112        0.030065  0.230785 -0.851929  0.328947  0.426995    0.040944  0.428016 -0.126087  0.059280   0.371468  1.340307  0.698624
117  0.823778 -0.695536 -0.066347 -0.749410  2.737243       0.579600      0.082600  0.215697 -0.975477 -0.376326  0.339379 -0.038608  0.395039 -0.449236 -2.048824  0.393378 -0.117368  0.646523 -0.483434         0.212527       -0.000071  0.091803  1.683445  0.679361  0.335084   -0.150109 -0.780577 -0.698086 -0.989797   0.772015  0.066497  0.305499
118  0.590802  2.094476  0.526036  0.782657 -0.170055       0.197717      0.369847 -0.230514  0.355116 -0.801879 -0.110917  0.268275 -1.640210 -0.904454 -1.709598 -0.093533 -0.578150  0.447384  0.531838         0.517112        0.030065  0.230785 -0.851929  2.314626  0.426995    0.040944  0.558947  0.006711  0.642302   0.371468 -1.427115 -0.082167
119  0.593330  1.093561 -0.587943 -0.884922 -0.274885       0.197717      0.369847 -0.230514  0.355116 -0.291216 -0.110917  0.268275 -0.949345 -0.809727  0.533779 -0.321636  0.441212  0.782716  0.105814         0.517112        0.030065  0.230785 -0.851929  3.949890  0.426995    0.040944  0.317229  0.048210  0.587899   0.371468 -0.417239 -0.082167
120 -1.723365 -2.056107 -2.236557 -1.199622 -1.089567       0.197717      0.369847 -0.230514  0.355116  0.985441 -0.110917  0.268275  0.152303 -0.359245  1.104404  0.228150  0.021806 -0.562042  0.616016         0.517112        0.030065  0.230785 -0.851929 -0.488685  0.426995    0.040944  0.800666 -0.653820 -0.652497   0.371468 -0.103979 -0.082167
121 -1.765073 -0.591466 -0.763050  0.305566  1.008040       0.579600      0.082600  0.215697 -0.975477  1.155662  0.339379 -0.038608  0.357695 -0.206102  0.191690 -1.416822 -0.830170  0.822772  1.604598         0.116801        0.328725 -0.223223  0.412803  0.095338 -0.032561    0.357436 -0.095708 -0.247818 -0.499261  -0.023516 -0.117825  0.305499
122  0.810718 -0.035912  0.458974 -0.042733  0.675578      -2.433951      0.617977  1.955009  0.802792 -0.461437  1.981226  2.151677  1.730088  0.448570 -1.206723 -0.959154 -1.025767  0.640801  1.888956         0.517112        0.030065  0.230785 -0.851929  2.431430  0.426995    0.040944  0.186298 -0.451856 -0.166494   0.371468  1.664818  1.479415
123  0.767324 -0.121617 -1.305137 -0.225282  0.060572      -2.433951      0.617977  1.955009  0.802792  0.049226  1.981226  2.151677  1.972824  2.828862 -1.536407 -0.188576  0.044375  0.019351  0.220789         0.517112        0.030065  0.230785 -0.851929  2.081016  0.426995    0.040944 -0.196424 -0.615779 -0.021418   0.371468  1.881158  1.479415
124  0.803977 -0.596057  0.300632  0.568750  0.866269       0.579600      0.082600  0.215697 -0.975477  2.517429  0.339379 -0.038608 -0.165121 -0.303987 -1.708644  0.864206 -0.875308  0.136087 -0.231926        -2.641869        0.586714  2.000489  0.838320  0.679361  2.102604    2.299808  1.596324  1.007536  1.866376   1.567546 -0.113498  0.305499
125  0.666635  0.287013  1.211562  0.564270  0.560763      -0.217372     -1.470182  0.288548  0.802792  0.474778 -0.443443 -0.456830 -1.154737 -0.681845 -2.067432 -1.327628 -1.127327 -0.177499  1.065651         0.116801        0.328725 -0.223223  0.412803  1.380189 -0.032561    0.357436  1.435178  1.142409  0.897091  -0.023516 -0.706270 -0.862958
126 -1.439835 -0.058869 -0.349499  0.151015 -1.199390      -2.433951      0.617977  1.955009  0.802792 -0.206105  1.981226  2.151677  2.346264  0.536456  0.537596 -0.785152 -0.589435 -0.614688 -0.495753         0.517112        0.030065  0.230785 -0.851929 -0.255076  0.426995    0.040944  0.055367 -0.427649 -0.496540   0.371468  1.689048  1.479415
127 -1.433936  0.963473 -0.440778  0.127497  0.043600       0.197717      0.369847 -0.230514  0.355116  0.049226 -0.110917  0.268275  1.123247  0.119129  0.380149 -0.500024  0.917040  0.615622 -0.972079         0.778185       -0.697773 -1.798351 -1.271536 -1.189513 -0.880970   -1.277129 -0.438142 -0.582579 -1.987191  -0.819046  0.727632 -0.082167
128  0.466520  1.242015 -0.146450 -0.102089  0.105500       0.289037     -0.608178  0.079102  1.691927 -0.376326  0.249320 -0.223861 -0.557233 -0.475549 -1.750630 -0.505873 -0.580031  0.534365  1.337691         0.621541       -1.302547 -0.677230  0.838320  0.679361  0.921900    0.478050  0.710022  0.245332  1.057581   1.567546 -0.757326  0.698624
129  0.820407  1.563409  1.893362  1.033521  0.012650       0.073190      0.015502 -1.013659 -0.975477 -1.652983 -1.815113 -1.515016 -1.425482 -0.922347  0.411162 -1.375880  1.263096  0.524064  0.080150         0.517112        0.030065  0.230785 -0.851929  0.679361  0.426995    0.040944  1.737326  0.871280  1.315090   0.371468 -1.484229 -1.643749
130  0.789232  1.220588  0.699280  0.594508  0.301183       1.227139      0.105301  1.071694 -0.975477 -1.312541 -0.069351  0.562060  0.955199  0.050715  0.559543 -0.159332  0.382909  0.542376  0.180753        -0.622906       -0.555580 -0.853274 -0.851929 -0.021467 -1.071863   -0.793707 -0.619432 -0.588804 -0.891871  -1.214030  0.564079 -0.082167
131  0.448826  1.497600  2.565847  1.136555  0.713516      -2.433951      0.617977  1.955009  0.802792 -0.631658  1.981226  2.151677  2.822400  5.884350 -1.820765 -1.808690 -0.929849  0.184155  1.285336        -0.318321       -1.584414  0.304909  0.838320  1.380189 -0.371925   -0.390373 -0.196424 -0.765176 -0.861949  -0.819046  1.977213  1.479415
132  0.953536  0.617591  0.647121  0.594508  0.399025      -0.507935     -0.480665 -0.849745 -0.975477 -0.291216 -1.129278 -0.847919 -0.865321 -0.760258  0.162587 -0.416679 -0.642096  0.118920  1.091316         0.212527       -0.688160  0.091803  1.683445 -0.371881  0.335084   -0.150109  1.233746  1.899080  0.469118   0.772015 -1.484229 -1.250623
133 -1.765073 -0.453725 -0.438916  1.162314  1.075930       0.679221     -1.199086 -0.676724  0.802792  0.049226  0.824313  0.385228  0.161639  0.483304  0.704108  0.206217 -0.640215 -0.683357 -0.950521         1.195902        0.053669  1.101739 -0.851929 -1.072708  0.009860    0.660419 -0.176280 -0.635145 -1.315310  -0.023516  0.610809  1.479415
134 -1.815629 -1.402605 -0.692262  0.989844  0.833322       0.073190      0.015502 -1.013659 -0.975477 -0.035884 -1.815113 -1.515016 -0.846649 -0.705000  0.416887  0.551296  0.097036  0.273424 -0.514231         0.778185       -0.697773 -1.798351 -1.271536  0.562556 -0.880970   -1.277129  0.609306 -0.150295  0.085575  -0.819046 -0.673386 -1.643749
135 -1.321872  0.782879  0.276415  1.237349  0.273228       0.828653     -0.617424 -1.778592 -1.416936 -0.291216 -0.942232 -1.316665  0.226991  0.115445  0.777106 -0.008726  0.243734 -0.596376 -0.673349         1.195902        0.053669  1.101739 -0.851929 -0.839099  0.009860    0.660419 -0.488501 -0.572896 -0.783065  -0.023516  0.740613 -0.862958
136  0.341396 -0.052747  0.874387  1.386300  1.101888       0.073190      0.015502 -1.013659 -0.975477 -0.206105 -1.815113 -1.515016 -1.920290 -0.887614  0.370130 -1.194568  0.458139  0.804461 -0.468036         0.212527       -0.688160  0.091803  1.683445 -0.255076  0.335084   -0.150109  1.344533  1.246157  1.179988   0.772015 -1.312022 -1.643749
137  1.028526  0.746149  0.978707  0.671783  1.165785       0.679221     -1.199086 -0.676724  0.802792 -0.546547  0.824313  0.385228  0.525743  0.408048  0.579582  0.500119 -1.258979 -0.337725  1.629235        -0.318321       -1.584414  0.304909  0.838320  0.679361 -0.371925   -0.390373  0.055367 -0.913882 -1.176582  -0.819046  0.910223  1.479415
138  0.885708  1.367512  1.504028  0.928248 -0.128122       0.289037     -0.608178  0.079102  1.691927 -0.886989  0.249320 -0.223861 -1.304114 -0.833935 -1.926684 -1.511864 -0.890354  0.510331  1.275071         0.517112        0.152251  0.230785 -0.851929  1.263384  0.426995    0.040944  1.072600  2.599726  1.063021   0.371468 -1.329329  0.698624
139  0.476210  1.122640  1.200385  0.871131 -0.493531      -2.433951      0.617977  1.955009  0.802792 -0.801879  1.981226  2.151677  2.701032  3.483534 -1.714846  0.526438  0.177908  1.575836  0.997898         0.116801        0.328725 -0.223223  0.412803  1.263384 -0.032561    0.357436 -0.428071 -0.500964  0.065627  -0.023516  1.689048  1.479415
140  0.992295  1.399651 -0.191158 -0.360794  0.234291      -0.507935     -0.480665 -0.849745 -0.975477 -1.057210 -1.129278 -0.847919 -0.015745 -0.275569 -1.463886  0.549834  0.292633  1.016188  0.864445         0.778185       -0.697773 -1.798351 -1.271536 -1.306318 -0.880970   -1.277129  0.276942  0.657558  1.439311  -0.819046 -1.003954 -1.250623
141 -1.434358  0.916029  0.805462  1.030162  1.126848       0.197717      0.369847 -0.230514  0.355116  0.559889 -0.110917  0.268275  1.020551  0.097026  0.486545 -0.339182  0.401716  0.549243  0.299834         0.621541       -1.302547 -0.677230  0.838320 -0.371881  0.921900    0.478050 -0.619432 -0.341192 -0.143826   1.567546  0.619462 -0.082167
142  0.359933 -0.700128  0.933998  1.282146  0.230298       0.579600      0.200116  0.215697 -0.975477  2.602540  0.339379 -0.038608  0.058943  0.214383  0.923102  2.611531  1.481263  0.743803  0.115053        -0.622906       -0.555580 -0.853274 -0.851929 -0.488685 -1.071863   -0.793707 -0.005063 -0.307992 -0.689672  -1.214030  0.216204  0.305499
143  0.958592  0.052854  0.922821  0.377241  0.891229       1.227139      0.105301  1.071694 -0.975477 -0.631658 -0.069351  0.562060 -0.118441 -0.540280 -2.032602  1.700583  1.738924  1.787564  0.683770        -2.641869        0.586714  2.000489  0.838320 -0.839099  2.102604    2.299808  2.684058  5.436896  2.433078   1.567546 -0.732230 -0.082167
144  0.359933  0.104890  0.021206  0.941687  0.307173      -0.217372     -1.470182  0.288548  0.802792  0.049226 -0.443443 -0.456830  0.040271 -0.118216  0.401619 -0.845102 -1.964258 -0.923696  0.635521        -0.013736       -0.039698 -1.020052 -0.851929 -0.255076 -1.771801   -1.481691 -0.619432 -0.643445 -0.147453  -1.614577 -0.085806 -0.862958
145 -0.815056 -0.139982 -0.545098  0.116297  0.844305       0.579600      0.200116  0.215697 -0.975477 -0.206105  0.339379 -0.038608  1.104575 -0.219259  0.825294  2.586674  2.308789  0.323781 -0.913565         0.778185       -0.697773 -1.798351 -1.271536 -0.839099 -0.880970   -1.277129 -0.579145 -0.671803 -1.685253  -0.819046  0.391007  0.305499
146  0.799764  0.062037 -0.025365  0.379481  0.534805       0.679221     -1.199086 -0.676724  0.802792 -1.227431  0.824313  0.385228  0.124295 -0.011911  0.529962 -1.179946 -0.557462 -0.444161  0.002131        -2.641869        0.586714  2.000489  0.838320  1.263384  2.102604    2.299808  1.676897  1.392096  2.076736   1.567546 -0.907033  1.479415
